0,1
ECFP307,0.0015907651126267765
ECFP309,0.001556337945087075
ECFP311,0.0023104342851065557
ECFP314,0.002355634907086653
ECFP315,0.0033606836621949787
ECFP316,0.0010849859038029712
ECFP319,0.0015525299054605333
ECFP323,0.002139914928270237
ECFP325,0.0013705024959223876
ECFP326,0.0010254009688685048
ECFP336,0.005716910727890006
ECFP339,0.0011815790669298754
ECFP342,0.00195391266916568
ECFP347,0.001034515148091421
ECFP349,0.0014763586518047572
ECFP353,0.0029519692624020784
ECFP362,0.0026082937919845927
ECFP370,0.0032704519664939623
ECFP373,0.001012540992300255
ECFP374,0.005705683788782342
ECFP380,0.0022810809218780028
ECFP381,0.0064098672036143845
ECFP382,0.002258788780101575
ECFP387,0.0018364844609932718
ECFP392,0.010016169310962612
ECFP404,0.006868753898487321
ECFP412,0.0017351218354954379
ECFP415,0.0012194220230408147
ECFP417,0.0019206975565013394
ECFP421,0.0011073806216101718
ECFP424,0.002830917380057611
ECFP435,0.001161392500787888
ECFP441,0.0026255781447449174
ECFP445,0.013913919182580973
ECFP450,0.002216683839560416
ECFP454,0.0030847874840486144
ECFP455,0.0017054418905098642
ECFP457,0.003557095206332624
ECFP462,0.0014567457870537136
ECFP463,0.007869608264077737
ECFP464,0.0090981894377993
ECFP465,0.0011229096051402938
ECFP470,0.001858377089792678
ECFP476,0.002073635761058765
ECFP479,0.001963909130963416
ECFP485,0.0016455446515882466
ECFP486,0.0018466140966587384
ECFP505,0.0024475220078996737
ECFP513,0.00229938072551138
ECFP515,0.0012325154692829025
ECFP516,0.0040014833707861675
ECFP521,0.003664880047860547
ECFP526,0.0021625248939563823
ECFP539,0.0017477664602735313
ECFP548,0.02459657842688737
ECFP552,0.0017870537097555766
ECFP562,0.002860990841042052
ECFP568,0.002032165312387584
ECFP569,0.0014184133595039185
ECFP573,0.0013548190440864861
ECFP577,0.0014668886440077603
ECFP584,0.001988548568784499
ECFP589,0.0014353767409679287
ECFP599,0.0032275848266121866
ECFP605,0.0011149958413016645
ECFP613,0.0028909679679235563
ECFP616,0.0011496709901911329
ECFP617,0.0010461106771634417
ECFP620,0.006406488038554152
ECFP622,0.005326090788100864
ECFP630,0.0074174476300884855
ECFP633,0.0025887958655512766
ECFP635,0.0012157342940177303
ECFP636,0.03385793879402552
ECFP644,0.001132079740637581
ECFP646,0.001040918957268555
ECFP651,0.0082050769226816
ECFP653,0.0018252328503993835
ECFP657,0.0014311246469220285
ECFP660,0.0010854511707308627
ECFP664,0.001431712254529079
ECFP677,0.005762275901868039
ECFP680,0.0014242175035350572
ECFP693,0.0028091890507382596
ECFP694,0.0017433446474375551
ECFP695,0.00190344425128017
ECFP712,0.0012845858412728688
ECFP716,0.002067426225341016
ECFP724,0.0036756579805806303
ECFP726,0.0024684146716686096
ECFP730,0.005485999398611268
ECFP734,0.003423850393320067
ECFP735,0.024624175368161083
ECFP736,0.0023932068660474366
ECFP739,0.0014284131197265222
ECFP745,0.002056302544389796
ECFP747,0.0020710585947634917
ECFP750,0.0023062025159748204
ECFP761,0.0025809865745430706
ECFP762,0.0011461708008496357
ECFP772,0.006456795898087351
ECFP782,0.00232078074447135
ECFP786,0.0010266015600873062
ECFP787,0.0017540729529671522
ECFP790,0.005070495884150099
ECFP792,0.0018919281320418156
ECFP798,0.002097894048285979
ECFP800,0.004525264309385142
ECFP802,0.0013857157136003921
ECFP805,0.0016055457874940577
ECFP808,0.003228185697004505
ECFP809,0.0011656071780442932
ECFP813,0.0013226862265778316
ECFP814,0.00439796181491672
ECFP816,0.0023163800175891296
ECFP817,0.001348539490496524
ECFP818,0.0012988640834860098
ECFP830,0.0016764073038306679
ECFP832,0.0011806543047052113
ECFP840,0.0012108750259157554
ECFP846,0.001119631935892115
ECFP852,0.0011351775345014167
ECFP860,0.0010309054075223114
ECFP861,0.0018602285939685827
ECFP864,0.0010753624806402414
ECFP876,0.002107025687417281
ECFP882,0.002639259591824531
ECFP898,0.0012930270214036358
ECFP905,0.0026023133323898194
ECFP909,0.0017134099479567545
ECFP910,0.0019990677201437274
ECFP917,0.0017269971367741051
ECFP924,0.0011497066730084794
ECFP926,0.00536615164986575
ECFP927,0.0030690195766634263
ECFP936,0.0028492815893240656
ECFP938,0.0011273156389990657
ECFP957,0.001874214516245917
ECFP970,0.001780859070106456
ECFP976,0.0031893882306519316
ECFP978,0.01323110041599341
ECFP979,0.0010813593991978413
ECFP980,0.0010200350013718521
ECFP996,0.0012270530317199083
ECFP998,0.0011267848664791769
ECFP1012,0.0013117869491985434
ECFP1022,0.001400484481235223
MACCS20,0.002050714065839405
MACCS26,0.010877179472380748
MACCS32,0.006625335918896142
MACCS37,0.002213642180563486
MACCS39,0.010172188358741091
MACCS48,0.005789855837141072
MACCS51,0.009022694357938033
MACCS54,0.0025055127888293127
MACCS55,0.0021152501686462224
MACCS56,0.0020044521106844988
MACCS67,0.0061196670206922245
MACCS80,0.001052284541591916
MACCS81,0.006368423896511455
MACCS88,0.003940466466435486
MACCS91,0.0034786835576085234
MACCS96,0.014091023361061683
MACCS98,0.0025445438217166455
MACCS100,0.004264301270086048
MACCS101,0.0038477135103743756
MACCS104,0.001847698147814114
MACCS105,0.0034197888669193657
MACCS106,0.0024510747904908973
MACCS108,0.002537781221619747
MACCS110,0.00279113245619588
MACCS114,0.0016172076309831085
MACCS116,0.004254426652342974
MACCS117,0.008938200333349805
MACCS119,0.0016023285380184474
MACCS121,0.002330710652710855
MACCS122,0.011238468346814875
MACCS125,0.0034135793871310455
MACCS126,0.0028770187387084267
MACCS129,0.006801675347879143
MACCS131,0.0012062116465603504
MACCS132,0.0020346020789983126
MACCS133,0.002315259063974811
MACCS134,0.0015492898197848762
MACCS135,0.008962960904669779
MACCS137,0.0028673636794007153
MACCS139,0.0016853494028875881
MACCS140,0.0032814581821255678
MACCS142,0.004508804879601078
MACCS143,0.005746625603305413
MACCS144,0.0016676081175263791
MACCS146,0.0017552144095540798
MACCS148,0.0015055452629850411
MACCS149,0.0019201092143231507
MACCS150,0.0021928858931389893
MACCS158,0.0018239631084460137
MACCS161,0.0017370266505194727
MACCS167,0.0011290456822344898
